Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2026/02/15 10:32:57,10,ACC_1236,40,ACC_1238,2317.21,USD,2317.21,USD,Cheque,0
2026/01/18 10:20:54,50,ACC_1046,10,ACC_1411,342.45,USD,342.45,USD,Credit Card,0
2026/02/05 05:37:12,50,ACC_1096,20,ACC_1221,3891.61,USD,3891.61,USD,Cheque,0
2026/02/15 16:01:22,40,ACC_1180,10,ACC_1465,273.17,USD,273.17,USD,Wire,0
2026/01/22 20:01:21,20,ACC_1289,50,ACC_1048,3639.69,USD,3639.69,USD,Wire,0
2026/01/29 12:21:12,30,ACC_1170,50,ACC_1282,6325.38,USD,6325.38,USD,ACH,0
2026/01/25 11:16:09,40,ACC_1353,50,ACC_1499,1502.6,USD,1502.6,USD,Cash,0
2026/01/03 23:23:00,40,ACC_1022,50,ACC_1363,4775.09,USD,4775.09,USD,Cash,0
2026/01/04 21:14:17,50,ACC_1439,50,ACC_1110,1021.48,USD,1021.48,USD,ACH,0
2026/02/10 12:48:45,30,ACC_1460,10,ACC_1088,370.58,USD,370.58,USD,Cheque,0
2026/01/10 00:54:44,10,ACC_1263,20,ACC_1070,699.36,USD,699.36,USD,Cash,0
2026/01/15 22:08:15,20,ACC_1109,20,ACC_1315,1090.39,USD,1090.39,USD,Credit Card,0
2026/01/05 18:56:16,20,ACC_1030,20,ACC_1130,101.07,USD,101.07,USD,Cash,0
2026/01/04 18:51:26,20,ACC_1382,10,ACC_1056,1178.52,USD,1178.52,USD,Credit Card,0
2026/02/06 21:47:17,20,ACC_1376,10,ACC_1321,4777.26,USD,4777.26,USD,Wire,0
2026/02/05 02:57:23,20,ACC_1479,40,ACC_1365,263.02,USD,263.02,USD,ACH,0
2026/02/17 11:22:34,20,ACC_1183,30,ACC_1436,1897.7,USD,1897.7,USD,Credit Card,0
2026/02/09 00:45:00,40,ACC_1021,30,ACC_1461,2871.84,USD,2871.84,USD,Cheque,0
2026/01/20 19:46:42,10,ACC_1208,30,ACC_1129,3462.51,USD,3462.51,USD,Cash,0
2026/02/12 00:18:05,40,ACC_1118,50,ACC_1479,3876.73,USD,3876.73,USD,Cheque,0
2026/01/12 07:48:39,20,ACC_1312,50,ACC_1275,894.42,USD,894.42,USD,Cheque,0
2026/02/15 01:56:12,40,ACC_1212,30,ACC_1350,4552.89,USD,4552.89,USD,ACH,0
2026/01/03 06:40:54,50,ACC_1442,20,ACC_1311,1709.17,USD,1709.17,USD,Cheque,0
2026/01/02 18:54:08,50,ACC_1483,30,ACC_1402,221.61,USD,221.61,USD,Cheque,0
2026/01/20 18:51:35,20,ACC_1317,10,ACC_1198,787.58,USD,787.58,USD,ACH,0
2026/01/26 12:43:51,30,ACC_1249,40,ACC_1007,1530.43,USD,1530.43,USD,ACH,0
2026/02/07 17:10:31,40,ACC_1235,20,ACC_1489,350.97,USD,350.97,USD,Cheque,0
2026/02/10 16:24:08,30,ACC_1292,50,ACC_1262,1238.03,USD,1238.03,USD,Wire,0
2026/02/09 13:33:03,40,ACC_1398,40,ACC_1390,1328.1,USD,1328.1,USD,ACH,0
2026/01/16 14:09:26,50,ACC_1100,40,ACC_1351,223.09,USD,223.09,USD,Wire,0
2026/02/02 20:50:33,20,ACC_1004,20,ACC_1155,1009.13,USD,1009.13,USD,Credit Card,0
2026/01/22 19:41:46,20,ACC_1197,30,ACC_1068,1782.13,USD,1782.13,USD,Credit Card,0
2026/02/04 05:55:08,50,ACC_1402,30,ACC_1210,839.13,USD,839.13,USD,Wire,0
2026/01/06 18:36:11,10,ACC_1344,50,ACC_1077,24.61,USD,24.61,USD,ACH,0
2026/02/18 07:33:29,50,ACC_1485,40,ACC_1304,20.9,USD,20.9,USD,Credit Card,0
2026/02/07 03:19:15,50,ACC_1327,50,ACC_1122,539.99,USD,539.99,USD,ACH,0
2026/01/11 12:04:12,20,ACC_1134,30,ACC_1112,3137.58,USD,3137.58,USD,ACH,0
2026/01/10 19:41:29,30,ACC_1498,50,ACC_1490,321.58,USD,321.58,USD,Credit Card,0
2026/01/14 07:45:27,20,ACC_1115,10,ACC_1126,1217.34,USD,1217.34,USD,Cheque,0
2026/01/20 04:34:18,40,ACC_1361,10,ACC_1428,311.35,USD,311.35,USD,Wire,0
2026/01/20 02:35:00,40,ACC_1368,50,ACC_1136,475.75,USD,475.75,USD,Wire,0
2026/02/10 07:54:30,30,ACC_1255,30,ACC_1169,2270.98,USD,2270.98,USD,Credit Card,0
2026/01/13 11:31:23,30,ACC_1184,40,ACC_1496,1576.15,USD,1576.15,USD,ACH,0
2026/01/31 09:59:27,10,ACC_1476,40,ACC_1372,130.31,USD,130.31,USD,Credit Card,0
2026/01/07 13:07:22,30,ACC_1463,10,ACC_1143,681.81,USD,681.81,USD,Cash,0
2026/01/01 20:30:04,50,ACC_1357,30,ACC_1466,45.52,USD,45.52,USD,Cash,0
2026/01/18 14:39:51,30,ACC_1044,30,ACC_1418,796.77,USD,796.77,USD,Cash,0
2026/01/16 16:41:23,20,ACC_1195,10,ACC_1204,1313.19,USD,1313.19,USD,ACH,0
2026/01/08 07:52:47,50,ACC_1445,10,ACC_1141,161.36,USD,161.36,USD,Wire,0
2026/01/07 12:06:33,30,ACC_1092,50,ACC_1198,419.11,USD,419.11,USD,Cash,0
2026/02/09 20:36:50,10,ACC_1100,30,ACC_1127,618.67,USD,618.67,USD,Wire,0
2026/01/11 17:39:56,40,ACC_1453,20,ACC_1158,3033.86,USD,3033.86,USD,ACH,0
2026/02/18 23:12:39,10,ACC_1115,50,ACC_1053,6008.75,USD,6008.75,USD,Cheque,0
2026/01/28 00:57:56,20,ACC_1253,10,ACC_1482,65.14,USD,65.14,USD,Cheque,0
2026/01/28 13:45:44,50,ACC_1188,30,ACC_1374,1727.59,USD,1727.59,USD,Wire,0
2026/01/20 00:35:38,20,ACC_1080,40,ACC_1108,567.73,USD,567.73,USD,Cash,0
2026/01/14 21:24:46,40,ACC_1408,10,ACC_1235,608.0,USD,608.0,USD,Cheque,0
2026/02/02 09:18:25,10,ACC_1254,50,ACC_1099,1694.2,USD,1694.2,USD,ACH,0
2026/02/13 22:37:25,40,ACC_1407,40,ACC_1174,3017.5,USD,3017.5,USD,ACH,0
2026/01/23 09:18:36,20,ACC_1067,20,ACC_1296,3627.37,USD,3627.37,USD,ACH,0
2026/01/15 00:05:11,10,ACC_1001,30,ACC_1058,1042.81,USD,1042.81,USD,Credit Card,0
2026/02/16 16:56:52,30,ACC_1416,30,ACC_1224,540.16,USD,540.16,USD,Cash,0
2026/01/03 00:09:17,20,ACC_1337,20,ACC_1023,1868.85,USD,1868.85,USD,Cheque,0
2026/01/17 21:38:58,10,ACC_1158,40,ACC_1095,356.82,USD,356.82,USD,Cheque,0
2026/01/13 02:47:53,10,ACC_1309,20,ACC_1154,1006.34,USD,1006.34,USD,ACH,0
2026/02/01 11:34:30,10,ACC_1270,20,ACC_1413,542.88,USD,542.88,USD,Cheque,0
2026/02/01 14:40:25,50,ACC_1101,40,ACC_1194,1292.74,USD,1292.74,USD,Credit Card,0
2026/01/03 04:20:24,40,ACC_1464,20,ACC_1369,339.95,USD,339.95,USD,Wire,0
2026/01/20 11:36:56,20,ACC_1065,20,ACC_1369,265.23,USD,265.23,USD,Credit Card,0
2026/02/02 14:10:10,50,ACC_1086,20,ACC_1077,3014.75,USD,3014.75,USD,Cash,0
2026/01/10 02:33:57,40,ACC_1308,20,ACC_1312,138.84,USD,138.84,USD,Wire,0
2026/01/12 21:03:24,30,ACC_1115,10,ACC_1066,856.16,USD,856.16,USD,ACH,0
2026/02/16 02:21:41,50,ACC_1203,20,ACC_1046,309.47,USD,309.47,USD,ACH,0
2026/02/09 13:18:12,20,ACC_1310,20,ACC_1254,57.65,USD,57.65,USD,ACH,0
2026/01/01 20:08:53,10,ACC_1019,30,ACC_1051,54.02,USD,54.02,USD,Cash,0
2026/02/19 00:53:22,20,ACC_1113,10,ACC_1458,241.17,USD,241.17,USD,ACH,0
2026/02/12 16:10:23,30,ACC_1341,50,ACC_1407,2428.82,USD,2428.82,USD,Wire,0
2026/01/25 08:39:05,30,ACC_1399,20,ACC_1206,408.34,USD,408.34,USD,Credit Card,0
2026/02/19 03:09:33,20,ACC_1107,50,ACC_1497,3615.95,USD,3615.95,USD,Cheque,0
2026/02/08 02:31:36,30,ACC_1324,50,ACC_1054,1055.64,USD,1055.64,USD,Cash,0
2026/02/11 16:30:21,20,ACC_1078,20,ACC_1368,698.55,USD,698.55,USD,Wire,0
2026/01/20 15:47:09,30,ACC_1207,10,ACC_1029,1051.25,USD,1051.25,USD,ACH,0
2026/02/15 20:01:18,20,ACC_1124,10,ACC_1427,882.54,USD,882.54,USD,Cheque,0
2026/01/15 11:42:33,30,ACC_1272,10,ACC_1028,1716.44,USD,1716.44,USD,Credit Card,0
2026/02/03 18:42:45,30,ACC_1003,10,ACC_1249,408.37,USD,408.37,USD,Cash,0
2026/01/02 13:19:58,40,ACC_1165,20,ACC_1076,532.58,USD,532.58,USD,ACH,0
2026/01/26 20:10:06,20,ACC_1338,50,ACC_1029,2704.25,USD,2704.25,USD,ACH,0
2026/01/20 18:06:39,40,ACC_1336,10,ACC_1187,3522.71,USD,3522.71,USD,Wire,0
2026/01/29 16:24:24,10,ACC_1163,30,ACC_1128,2686.97,USD,2686.97,USD,Cheque,0
2026/01/14 11:48:55,30,ACC_1219,30,ACC_1369,662.53,USD,662.53,USD,ACH,0
2026/01/30 08:35:01,40,ACC_1139,50,ACC_1008,1828.95,USD,1828.95,USD,Credit Card,0
2026/01/24 04:24:43,20,ACC_1302,10,ACC_1164,786.29,USD,786.29,USD,ACH,0
2026/02/10 13:42:49,40,ACC_1411,20,ACC_1000,835.89,USD,835.89,USD,Cheque,0
2026/02/13 23:21:17,10,ACC_1036,20,ACC_1319,284.81,USD,284.81,USD,Wire,0
2026/01/11 09:57:17,40,ACC_1037,50,ACC_1482,1083.23,USD,1083.23,USD,ACH,0
2026/01/29 22:15:09,50,ACC_1236,50,ACC_1273,257.15,USD,257.15,USD,ACH,0
2026/01/09 21:55:36,20,ACC_1110,10,ACC_1037,493.38,USD,493.38,USD,Cash,0
2026/01/08 10:38:01,10,ACC_1394,40,ACC_1094,2327.48,USD,2327.48,USD,Wire,0
2026/02/18 22:15:36,50,ACC_1356,40,ACC_1295,288.43,USD,288.43,USD,Wire,0
2026/02/02 03:33:41,50,ACC_1121,30,ACC_1431,98.58,USD,98.58,USD,Credit Card,0
2026/01/06 02:23:23,20,ACC_1059,10,ACC_1309,95.8,USD,95.8,USD,Cash,0
2026/02/10 03:07:05,20,ACC_1344,10,ACC_1372,3401.89,USD,3401.89,USD,Credit Card,0
2026/01/07 03:38:34,10,ACC_1023,30,ACC_1082,858.5,USD,858.5,USD,ACH,0
2026/01/15 00:21:21,40,ACC_1413,30,ACC_1193,641.96,USD,641.96,USD,ACH,0
2026/01/03 16:22:22,40,ACC_1003,40,ACC_1365,2008.44,USD,2008.44,USD,Wire,0
2026/02/03 19:58:52,30,ACC_1158,50,ACC_1279,2178.19,USD,2178.19,USD,ACH,0
2026/02/16 06:28:35,20,ACC_1303,40,ACC_1230,494.5,USD,494.5,USD,Wire,0
2026/02/19 21:38:06,10,ACC_1218,10,ACC_1354,1429.51,USD,1429.51,USD,ACH,0
2026/01/17 01:11:06,10,ACC_1125,50,ACC_1181,1779.48,USD,1779.48,USD,ACH,0
2026/01/30 01:14:49,40,ACC_1499,10,ACC_1139,1285.84,USD,1285.84,USD,Cheque,0
2026/01/29 17:39:45,40,ACC_1451,20,ACC_1325,207.28,USD,207.28,USD,Wire,0
2026/02/05 12:09:42,10,ACC_1105,20,ACC_1025,2513.84,USD,2513.84,USD,Wire,0
2026/01/09 07:18:17,20,ACC_1179,40,ACC_1056,939.47,USD,939.47,USD,Wire,0
2026/02/13 11:18:23,50,ACC_1120,50,ACC_1040,408.33,USD,408.33,USD,Cash,0
2026/02/08 23:33:48,30,ACC_1430,40,ACC_1291,674.54,USD,674.54,USD,ACH,0
2026/02/18 23:46:55,30,ACC_1126,20,ACC_1153,55.95,USD,55.95,USD,Wire,0
2026/02/09 16:19:46,40,ACC_1363,50,ACC_1131,174.18,USD,174.18,USD,Cash,0
2026/02/07 23:28:25,30,ACC_1301,30,ACC_1125,1750.6,USD,1750.6,USD,Cash,0
2026/01/12 16:38:18,30,ACC_1230,10,ACC_1145,10.01,USD,10.01,USD,Cash,0
2026/02/12 18:42:42,20,ACC_1388,20,ACC_1346,656.59,USD,656.59,USD,Cheque,0
2026/01/26 05:15:04,40,ACC_1303,20,ACC_1168,897.05,USD,897.05,USD,Cash,0
2026/01/28 08:26:45,30,ACC_1342,10,ACC_1419,77.42,USD,77.42,USD,Credit Card,0
2026/02/19 03:16:28,10,ACC_1080,20,ACC_1053,4347.78,USD,4347.78,USD,Cheque,0
2026/02/08 17:21:32,50,ACC_1440,30,ACC_1245,317.61,USD,317.61,USD,Credit Card,0
2026/02/06 01:05:44,40,ACC_1146,50,ACC_1323,445.23,USD,445.23,USD,Credit Card,0
2026/01/07 13:47:37,30,ACC_1439,30,ACC_1398,444.79,USD,444.79,USD,Cash,0
2026/01/16 07:25:36,50,ACC_1221,20,ACC_1435,324.29,USD,324.29,USD,Cash,0
2026/01/03 08:47:08,10,ACC_1027,20,ACC_1422,11.77,USD,11.77,USD,Cheque,0
2026/02/13 15:26:10,30,ACC_1104,50,ACC_1376,1578.29,USD,1578.29,USD,Cash,0
2026/01/17 23:35:58,40,ACC_1200,10,ACC_1097,4097.89,USD,4097.89,USD,Cash,0
2026/02/18 16:00:58,50,ACC_1481,20,ACC_1220,314.78,USD,314.78,USD,Cheque,0
2026/01/19 09:47:59,30,ACC_1133,40,ACC_1362,1315.37,USD,1315.37,USD,ACH,0
2026/01/05 08:33:52,10,ACC_1113,20,ACC_1043,1635.27,USD,1635.27,USD,Wire,0
2026/01/11 01:46:31,20,ACC_1455,10,ACC_1093,2274.01,USD,2274.01,USD,Credit Card,0
2026/01/24 02:17:49,20,ACC_1099,10,ACC_1159,669.12,USD,669.12,USD,Cheque,0
2026/02/04 02:34:00,50,ACC_1154,40,ACC_1118,443.04,USD,443.04,USD,Cash,0
2026/01/03 11:32:57,20,ACC_1425,50,ACC_1014,482.18,USD,482.18,USD,Wire,0
2026/01/30 04:14:44,10,ACC_1195,40,ACC_1386,1506.35,USD,1506.35,USD,ACH,0
2026/01/04 13:29:38,30,ACC_1455,20,ACC_1146,2046.48,USD,2046.48,USD,Wire,0
2026/01/12 21:06:35,20,ACC_1029,50,ACC_1080,250.51,USD,250.51,USD,Cash,0
2026/01/22 12:44:25,30,ACC_1483,20,ACC_1143,566.24,USD,566.24,USD,Credit Card,0
2026/01/27 05:02:26,20,ACC_1102,10,ACC_1068,2796.61,USD,2796.61,USD,Credit Card,0
2026/01/18 06:19:49,20,ACC_1008,10,ACC_1069,1982.17,USD,1982.17,USD,Credit Card,0
2026/01/11 10:12:48,10,ACC_1011,10,ACC_1113,5038.37,USD,5038.37,USD,ACH,0
2026/01/19 06:43:18,40,ACC_1401,20,ACC_1233,1694.12,USD,1694.12,USD,ACH,0
2026/01/18 19:06:50,10,ACC_1312,20,ACC_1313,609.46,USD,609.46,USD,Wire,0
2026/01/11 15:41:03,20,ACC_1328,50,ACC_1189,1081.79,USD,1081.79,USD,Cash,0
2026/02/11 00:31:40,20,ACC_1394,30,ACC_1132,1308.16,USD,1308.16,USD,Credit Card,0
2026/01/28 14:18:04,50,ACC_1023,10,ACC_1066,108.05,USD,108.05,USD,Cheque,0
2026/01/09 09:22:02,20,ACC_1232,30,ACC_1368,953.62,USD,953.62,USD,Cheque,0
2026/01/04 21:38:13,30,ACC_1451,50,ACC_1191,1492.64,USD,1492.64,USD,ACH,0
2026/02/18 13:49:26,40,ACC_1373,30,ACC_1398,229.73,USD,229.73,USD,Wire,0
2026/02/01 22:45:24,20,ACC_1211,30,ACC_1054,1830.4,USD,1830.4,USD,Cheque,0
2026/02/02 07:21:52,40,ACC_1197,20,ACC_1184,1061.83,USD,1061.83,USD,ACH,0
2026/01/18 01:33:35,30,ACC_1322,50,ACC_1075,3659.42,USD,3659.42,USD,Cheque,0
2026/01/31 04:16:35,40,ACC_1410,50,ACC_1490,62.02,USD,62.02,USD,Wire,0
2026/02/16 17:36:55,20,ACC_1364,40,ACC_1130,379.99,USD,379.99,USD,Credit Card,0
2026/01/23 16:28:47,10,ACC_1321,20,ACC_1096,1114.22,USD,1114.22,USD,Cheque,0
2026/01/07 13:36:17,20,ACC_1044,30,ACC_1024,432.13,USD,432.13,USD,Cash,0
2026/02/16 16:55:03,10,ACC_1212,40,ACC_1414,1513.9,USD,1513.9,USD,Cheque,0
2026/01/26 03:43:30,20,ACC_1441,50,ACC_1422,1717.58,USD,1717.58,USD,Credit Card,0
2026/01/31 04:57:46,30,ACC_1180,20,ACC_1053,139.79,USD,139.79,USD,Cash,0
2026/02/14 10:25:03,20,ACC_1162,20,ACC_1377,875.5,USD,875.5,USD,Credit Card,0
2026/02/18 05:41:11,20,ACC_1463,50,ACC_1252,863.31,USD,863.31,USD,ACH,0
2026/01/02 10:54:33,10,ACC_1093,40,ACC_1083,563.07,USD,563.07,USD,Credit Card,0
2026/01/17 09:14:07,40,ACC_1192,20,ACC_1348,3252.33,USD,3252.33,USD,Credit Card,0
2026/01/01 19:40:45,20,ACC_1378,30,ACC_1376,2118.87,USD,2118.87,USD,Wire,0
2026/02/13 20:58:35,50,ACC_1154,40,ACC_1227,1443.66,USD,1443.66,USD,Cash,0
2026/02/16 03:13:47,10,ACC_1306,20,ACC_1297,1513.49,USD,1513.49,USD,Cheque,0
2026/02/01 05:26:42,30,ACC_1440,10,ACC_1191,753.24,USD,753.24,USD,Cash,0
2026/01/17 13:20:29,30,ACC_1392,50,ACC_1448,3055.89,USD,3055.89,USD,Credit Card,0
2026/02/01 23:46:30,50,ACC_1203,30,ACC_1219,1433.34,USD,1433.34,USD,ACH,0
2026/01/10 21:29:21,20,ACC_1119,20,ACC_1138,1576.68,USD,1576.68,USD,Wire,0
2026/01/01 23:59:04,30,ACC_1290,50,ACC_1078,2383.92,USD,2383.92,USD,Cheque,0
2026/01/31 06:11:36,50,ACC_1072,20,ACC_1415,394.36,USD,394.36,USD,Credit Card,0
2026/01/07 07:25:45,40,ACC_1303,20,ACC_1146,1984.52,USD,1984.52,USD,Cheque,0
2026/01/17 19:02:20,40,ACC_1077,20,ACC_1303,270.65,USD,270.65,USD,ACH,0
2026/02/03 14:44:26,20,ACC_1125,50,ACC_1238,518.37,USD,518.37,USD,Wire,0
2026/02/17 18:12:11,10,ACC_1340,30,ACC_1392,500.66,USD,500.66,USD,Wire,0
2026/01/03 06:04:14,10,ACC_1319,20,ACC_1263,4619.07,USD,4619.07,USD,Credit Card,0
2026/01/12 21:27:26,10,ACC_1370,10,ACC_1054,2340.02,USD,2340.02,USD,Wire,0
2026/02/12 21:45:58,20,ACC_1293,10,ACC_1273,1459.46,USD,1459.46,USD,Cheque,0
2026/01/08 20:02:32,30,ACC_1090,30,ACC_1436,1568.19,USD,1568.19,USD,Cash,0
2026/02/15 02:30:56,20,ACC_1339,40,ACC_1467,1000.84,USD,1000.84,USD,Cash,0
2026/01/26 11:44:12,10,ACC_1213,10,ACC_1275,3537.01,USD,3537.01,USD,Cash,0
2026/01/18 01:37:38,40,ACC_1056,30,ACC_1272,832.83,USD,832.83,USD,Wire,0
2026/02/12 17:36:23,40,ACC_1384,20,ACC_1068,584.65,USD,584.65,USD,Cash,0
2026/02/16 10:09:26,50,ACC_1475,40,ACC_1257,223.57,USD,223.57,USD,Credit Card,0
2026/01/28 00:20:53,40,ACC_1425,30,ACC_1160,1861.29,USD,1861.29,USD,ACH,0
2026/02/08 21:43:32,20,ACC_1383,20,ACC_1159,1601.12,USD,1601.12,USD,Wire,0
2026/01/06 18:55:05,40,ACC_1337,20,ACC_1092,592.1,USD,592.1,USD,Credit Card,0
2026/01/10 13:21:37,10,ACC_1038,30,ACC_1099,40.62,USD,40.62,USD,Credit Card,0
2026/01/27 17:35:23,40,ACC_1313,50,ACC_1129,2201.6,USD,2201.6,USD,Cash,0
2026/02/05 03:06:47,50,ACC_1395,40,ACC_1442,23.78,USD,23.78,USD,Credit Card,0
2026/01/22 03:08:44,30,ACC_1422,50,ACC_1389,1469.66,USD,1469.66,USD,Cash,0
2026/01/09 23:15:44,50,ACC_1049,10,ACC_1334,4228.2,USD,4228.2,USD,Cheque,0
2026/01/23 03:25:08,20,ACC_1112,10,ACC_1449,700.78,USD,700.78,USD,Cheque,0
2026/02/17 18:40:17,30,ACC_1002,20,ACC_1179,331.41,USD,331.41,USD,Cash,0
2026/02/13 15:54:22,10,ACC_1202,30,ACC_1096,1474.41,USD,1474.41,USD,Credit Card,0
2026/02/14 15:09:03,10,ACC_1138,30,ACC_1125,2048.76,USD,2048.76,USD,Cash,0
2026/02/17 01:03:50,50,ACC_1352,50,ACC_1082,958.73,USD,958.73,USD,Cheque,0
2026/01/21 20:10:54,40,ACC_1030,40,ACC_1231,4104.78,USD,4104.78,USD,Credit Card,0
2026/01/10 14:42:33,50,ACC_1439,50,ACC_1116,73.66,USD,73.66,USD,ACH,0
2026/02/14 09:32:52,40,ACC_1344,40,ACC_1405,853.34,USD,853.34,USD,Cheque,0
2026/02/02 14:34:56,40,ACC_1258,20,ACC_1172,1530.95,USD,1530.95,USD,ACH,0
2026/01/14 02:43:43,10,ACC_1232,10,ACC_1053,2392.18,USD,2392.18,USD,Cheque,0
2026/02/03 09:48:16,20,ACC_1097,50,ACC_1079,247.05,USD,247.05,USD,Credit Card,0
2026/01/28 17:26:51,30,ACC_1050,20,ACC_1345,1941.35,USD,1941.35,USD,ACH,0
2026/02/06 12:32:44,30,ACC_1377,10,ACC_1307,975.45,USD,975.45,USD,ACH,0
2026/01/25 14:50:44,10,ACC_1487,40,ACC_1458,616.12,USD,616.12,USD,Wire,0
2026/01/10 05:25:27,50,ACC_1422,50,ACC_1297,179.48,USD,179.48,USD,Cheque,0
2026/02/10 23:40:48,50,ACC_1438,20,ACC_1334,2415.61,USD,2415.61,USD,ACH,0
2026/02/17 23:19:35,50,ACC_1310,10,ACC_1227,215.33,USD,215.33,USD,Wire,0
2026/01/22 16:29:11,50,ACC_1496,30,ACC_1303,454.91,USD,454.91,USD,Wire,0
2026/01/10 18:51:47,20,ACC_1338,40,ACC_1254,421.07,USD,421.07,USD,ACH,0
2026/02/18 04:34:57,20,ACC_1188,50,ACC_1357,2471.39,USD,2471.39,USD,Wire,0
2026/01/06 03:30:40,30,ACC_1294,50,ACC_1425,1350.26,USD,1350.26,USD,Cash,0
2026/02/14 18:41:11,20,ACC_1303,50,ACC_1289,1921.58,USD,1921.58,USD,Wire,0
2026/02/01 10:44:14,30,ACC_1343,20,ACC_1222,355.97,USD,355.97,USD,Cash,0
2026/01/02 11:38:41,20,ACC_1441,50,ACC_1311,1186.59,USD,1186.59,USD,ACH,0
2026/02/19 19:14:07,40,ACC_1216,50,ACC_1303,1027.65,USD,1027.65,USD,Cash,0
2026/01/02 02:30:34,50,ACC_1202,40,ACC_1249,2156.5,USD,2156.5,USD,Wire,0
2026/01/26 15:00:54,50,ACC_1351,50,ACC_1348,2848.46,USD,2848.46,USD,Wire,0
2026/01/05 10:32:08,50,ACC_1207,50,ACC_1141,24.68,USD,24.68,USD,Wire,0
2026/01/24 12:20:36,50,ACC_1057,30,ACC_1211,1355.1,USD,1355.1,USD,Credit Card,0
2026/01/30 18:56:11,30,ACC_1204,50,ACC_1376,73.87,USD,73.87,USD,Cash,0
2026/01/15 12:51:46,20,ACC_1014,50,ACC_1136,965.17,USD,965.17,USD,ACH,0
2026/01/17 13:07:54,10,ACC_1448,20,ACC_1005,416.99,USD,416.99,USD,ACH,0
2026/01/24 10:50:19,50,ACC_1071,50,ACC_1493,449.68,USD,449.68,USD,Cheque,0
2026/01/28 13:49:06,30,ACC_1009,30,ACC_1431,532.41,USD,532.41,USD,Cash,0
2026/01/12 19:40:12,50,ACC_1053,50,ACC_1395,1175.19,USD,1175.19,USD,Credit Card,0
2026/02/10 15:54:09,50,ACC_1447,50,ACC_1340,497.85,USD,497.85,USD,Credit Card,0
2026/02/07 05:10:13,10,ACC_1316,50,ACC_1304,1593.26,USD,1593.26,USD,Wire,0
2026/01/13 00:51:57,30,ACC_1212,10,ACC_1444,632.08,USD,632.08,USD,Cheque,0
2026/01/03 18:52:56,40,ACC_1000,10,ACC_1109,94.96,USD,94.96,USD,Cash,0
2026/02/09 09:57:07,10,ACC_1454,30,ACC_1445,1847.64,USD,1847.64,USD,ACH,0
2026/01/29 15:45:51,40,ACC_1149,50,ACC_1049,413.84,USD,413.84,USD,Wire,0
2026/01/30 04:11:13,10,ACC_1221,10,ACC_1230,690.38,USD,690.38,USD,Cash,0
2026/01/22 14:11:06,10,ACC_1241,10,ACC_1082,1397.91,USD,1397.91,USD,Credit Card,0
2026/02/14 13:19:14,30,ACC_1218,30,ACC_1190,494.98,USD,494.98,USD,Wire,0
2026/01/14 10:06:42,40,ACC_1486,40,ACC_1497,79.9,USD,79.9,USD,Wire,0
2026/02/18 11:35:49,40,ACC_1340,30,ACC_1175,571.93,USD,571.93,USD,Credit Card,0
2026/01/03 03:11:24,20,ACC_1154,10,ACC_1482,3478.54,USD,3478.54,USD,Wire,0
2026/02/01 03:27:47,20,ACC_1466,30,ACC_1176,1241.78,USD,1241.78,USD,ACH,0
2026/01/10 10:12:40,10,ACC_1393,30,ACC_1091,1345.79,USD,1345.79,USD,Credit Card,0
2026/02/02 15:33:01,10,ACC_1110,30,ACC_1478,1210.53,USD,1210.53,USD,ACH,0
2026/02/15 10:29:29,30,ACC_1157,30,ACC_1246,276.26,USD,276.26,USD,Cash,0
2026/01/23 01:36:11,20,ACC_1114,50,ACC_1308,660.23,USD,660.23,USD,Credit Card,0
2026/01/25 13:03:25,30,ACC_1160,30,ACC_1003,1678.07,USD,1678.07,USD,Credit Card,0
2026/02/05 20:52:12,20,ACC_1052,40,ACC_1086,138.26,USD,138.26,USD,Credit Card,0
2026/02/17 10:48:05,40,ACC_1337,20,ACC_1094,400.63,USD,400.63,USD,Credit Card,0
2026/01/24 09:26:27,30,ACC_1324,50,ACC_1497,398.09,USD,398.09,USD,Cash,0
2026/02/01 14:19:42,30,ACC_1374,50,ACC_1126,688.8,USD,688.8,USD,Wire,0
2026/01/30 14:31:32,30,ACC_1087,20,ACC_1093,4726.76,USD,4726.76,USD,Wire,0
2026/01/07 11:07:45,30,ACC_1051,50,ACC_1208,93.87,USD,93.87,USD,Cheque,0
2026/01/03 19:15:07,10,ACC_1229,30,ACC_1034,887.52,USD,887.52,USD,Wire,0
2026/01/14 12:18:46,40,ACC_1306,20,ACC_1047,247.21,USD,247.21,USD,Wire,0
2026/01/19 00:16:15,50,ACC_1326,30,ACC_1109,4245.24,USD,4245.24,USD,Cheque,0
2026/02/12 08:18:08,30,ACC_1426,50,ACC_1404,154.3,USD,154.3,USD,ACH,0
2026/01/16 06:28:45,30,ACC_1102,20,ACC_1134,630.21,USD,630.21,USD,ACH,0
2026/01/02 18:28:04,20,ACC_1261,40,ACC_1274,1616.77,USD,1616.77,USD,Cheque,0
2026/01/04 16:38:29,50,ACC_1447,50,ACC_1403,1473.12,USD,1473.12,USD,Credit Card,0
2026/01/03 12:27:51,20,ACC_1218,50,ACC_1480,669.33,USD,669.33,USD,Cheque,0
2026/01/10 10:24:33,10,ACC_1180,30,ACC_1407,520.54,USD,520.54,USD,Cash,0
2026/01/16 21:30:00,10,ACC_1222,40,ACC_1094,618.22,USD,618.22,USD,Wire,0
